"ID","Item title","Final URL","Image URL","Item description","Price"
"7864157208759","KONSTRUKTIVNI SET - TRACK MAZE","https://www.poklonizadecu.com/products/konstruktivni-set-track-maze","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/H5224895be0f04b4ab28f1a25d797c43fa.jpg_960x960_8b94b6aa-d4c7-4344-b8fb-19a2926100b9.webp?v=1726813458","BESKRAJNI SATI ZABAVE I UŽIVANJA! Kada je Mijat dobio konstruktivni set za rođendan, nije ni slutio da će postati njegova omiljena igračka. Kutija puna šarenih blokova, staza i tobogana bila je jedina koja je uspela zadržati njegovu pažnju duže od nekoliko minuta. Sa svakim novim danom, kreacije su ","2595.00 RSD"
"7887203467447","Konzola sa preko 400 igrica","https://www.poklonizadecu.com/products/konzola-sa-preko-400-igrica","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_b6fd3ec8-97c0-4200-9903-b8069b6c0cdd.png?v=1730289514","Vratite se u detinjstvo i uživajte u igri sa Vašim mališanima! Osetite nostalgiju i podelite radost klasičnih igara sa svojim decom uz našu retro konzolu. Sa preko 400 ugrađenih igara, Vaši mališani mogu otkriti čari igara koje ste vi voleli kao dete. Naša konzola nudi nezaboravne trenutke porodične","1899.00 RSD"
"7884429623479","Kraba koja pravi mehuriće - Bubble kraba","https://www.poklonizadecu.com/products/kraba-koja-pravi-mehurice-bubble-kraba","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_30775df1-ed69-44a5-84e8-cff596b6bb89.png?v=1729630562","Učinite da svako kupanje postane užitak za Vašu bebu! Uz neverovatnu igračku ""Bubble Kraba"", svaka kada postaje čarobni svet pun mehurića. Ova inovacija je dizajnirana da pretvori vreme kupanja Vašeg deteta u nezaboravno i veselo iskustvo. 👉 Neodoljivi poziv u čarobnu kadu Kada je vreme za tuširanje","1899.00 RSD"
"8203504320695","Kreativni stočić sa projektorom za decu","https://www.poklonizadecu.com/products/kreativni-stocic-sa-projektorom-za-decu","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Untitleddesign_18.png?v=1755081630","DEČIJI SNOVI SE OSTVARUJU! Budi razmišljanje kod dece. ✓ Otkriva talenat za crtanje. ✓ Pripremite se za zabavu . ✓ ZABAVA KAO NIKADA DO SADA - Bezbednost i higijena zagarantovani. - - Deca će uživati u svakom crtežu. - - Jednostavno za korišćenje. - UZ PROJEKTOR DOBIJATE: 1x Projektor za crtanje sa ","2500.00 RSD"
"7887197962423","LED tabla sa 7 markera | LUMOBOARD","https://www.poklonizadecu.com/products/led-tabla-sa-7-markera-lumoboard","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s6_146a3ff9-3ec9-42c5-81a7-8d8dfe6141c7.png?v=1730288721","Pogledajte kako interaktivna zabava podstiče kognitivne veštine i povećava samopouzdanje. Otporan Energetski efikasan, ekološki prihvatljiv, robustan i napravljen da traje. Nudi prostranu, čvrstu površinu za pisanje za beskrajne kreativne mogućnosti. Tabla za poruke i crtanje Ova funkcija vam omoguć","1990.00 RSD"
"8291252797623","Lego Dvorac za Princeze","https://www.poklonizadecu.com/products/lego-dvorac-za-princeze","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljeni_dizajn_85.png?v=1763644988","👑 Veliki Set za Sastavljanje (2607 delova) Unesite magiju u svet vaše devojčice uz Lego Dvorac za Princeze , luksuzni set za slaganje koji pruža sate kreativne igre, mašte i zabave . Ovaj impresivni veliki dvorac od kockica sastoji se od čak 2607 delova , idealan je za decu uzrasta 6+, ljubitelje pr","2700.00 RSD"
"8291204202679","Lego Luna Park","https://www.poklonizadecu.com/products/lego-luna-park","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_63.png?v=1763637700","🎡✨ Veliki Gradivni Set sa Toboganom i Ringišpilom (469 delova) Uđite u svet zabave uz fantastični Lego Luna Park , veliki kreativni set od 469 delova , savršen za decu koja vole da grade, stvaraju i maštaju! Ovaj prelepi lego gradivni set sadrži toranj sa spiralnim toboganom, veliki ringišpil, kućic","5500.00 RSD"
"7887205007543","Leteća princeza lutka","https://www.poklonizadecu.com/products/leteca-lutka","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Untitled_design_9.png?v=1731840274","Poleti u maštu s našom čarobnom letećom lutkom! Beskrajna zabava Vaše dete će biti zaneseno dok gleda kako ova elegantna lutka nežno pleše kroz vazduh. Sa svakim pokretom, leteća lutka unosi radost i čaroliju u igru. Jednostavna za igru-nebo je granica Bez potrebe za daljinskim upravljačem ili kompl","990.00 RSD"
"7887204974775","Levitirajuća meta","https://www.poklonizadecu.com/products/levitirajuca-meta","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_1be801e4-397d-44ed-93bf-e5f1313fee4e.png?v=1730289792","Neka svaki dan bude nova avantura sa levitirajućom metom koja će zabaviti i izazvati celu porodicu Savršena za rođendane, praznike ili kao iznenađenje za malog šampiona u Vašem domu! Povedite decu na uzbudljivo putovanje preciznosti i koncentracije sa našom levitirajućom metom. Ovo nije obična igra ","2999.00 RSD"
"7884425691319","Ljuljaška za bebe 3u1","https://www.poklonizadecu.com/products/ljuljasla-za-bebe-3u1","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_24bf6c50-d2c4-4322-8905-48876ce22f3f.png?v=1729630243","Ljuljaška za bebe 3u1 je više od obične ljuljaške - to je mesto za prve avanture i otkrića! Pružite Vašem detetu savršeno mesto za igru, odmor i rast. Naša ljuljaška za bebe 3u1 je dizajnirana da prati razvoj Vašeg deteta od najranijih dana. Sa funkcijom nežne vibracije, ljuljaška nudi relaksaciju, ","5299.00 RSD"
"7887205892279","Magična 3D olovka","https://www.poklonizadecu.com/products/magicna-3d-olovka","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_fa7f7db5-5551-4d90-a111-7f7b09507a87.png?v=1730289985","Otkrijte čaroliju trodimenzionalnog crtanja s 3D MAGIČNOM OLOVKOM! Zamislite da Vaši crteži ožive i postanu trodimenzionalni predmeti koje možete dodirnuti i osetiti - to je sada moguće s 3D Magičnom Olovkom! Ova revolucionarna alatka je Vaša ulaznica u svet bezgranične mašte gde Vaše ideje ne pozna","1999.00 RSD"
"7436969803959","Magična leteća lopta-bumerang 1+1 GRATIS","https://www.poklonizadecu.com/products/magicna-leteca-lopta","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/1_fa3711fb-f3c2-4ce5-8e0a-0fd4976f434f.png?v=1733305914","Zamisli loptu koja lebdi, svetli i vraća se kao bumerang, sve sama od sebe! Naša magična leteća lopta nije samo igračka, već i odličan način da se zabavi cela porodica. Doživite radost, smeh i uzbuđenje s ovom letećom loptom Leteća lopta je savršen način da stvorite nezaboravne uspomene i ojačate po","1499.00 RSD"
"7887206088887","Magična piši-briši tabla za decu i odrasle 1+1 GRATIS","https://www.poklonizadecu.com/products/magicna-pisi-brisi-tabla-za-decu-i-odrasle","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_efee9a5f-e886-4e56-888a-8ad71eb5dca6.png?v=1730290031","Naša magična tabla postaće omiljena igračka Vašem mališanu vrlo brzo! U svetu stalnih digitalnih promena, predstavljamo Vam našu piši-briši tablu koja menja Vaš pristup pisanju i crtanju. Klasično brisanje je prošlost; sada se sve radi jednim pritiskom na dugme. Naša tabla je savršena za sve uzraste","1499.00 RSD"
"7734535422135","Magična ruža u staklenom zvonu","https://www.poklonizadecu.com/products/magicna-ruza","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/7_a01e0a44-45c4-4bd2-9298-9b4fe522b8d3.png?v=1717320299","💕 Najbolji poklon za Dan zaljubljenih i 8. Mart! 💕 Ruža je simbol ljubavi koji okuplja one koje volite i do kojih vam je stalo, pa se može pokloniti ili zadržati. Učinite da se vaša lepša polovina oseća voljeno i posebno Savršen spoj elegancije i dekoracije Večna Ruža sadrži svetla koja su dovoljno ","1490.00 RSD"
"8323398664375","Magična Tabla za Crtanje Magic Pad – Svetleća LED Tabla za Decu","https://www.poklonizadecu.com/products/magicna-tabla-za-crtanje-magic-pad-svetleca-led-tabla-za-decu","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/svetes-tablet-za-risuvane-magic-drawing-pad-image_61a1598355755_1280x1280_7549ebf9-1f04-4c88-a438-2b2677b29ef5.webp?v=1766740386","Šta je Magična Tabla za Crtanje Magic Pad? Magična tabla za crtanje Magic Pad je svetleća LED tabla na koju deca crtaju specijalnim markerima, a svi crteži zatim zasvetle. Umesto gomile papira, dete koristi jednu tablu koju može da briše i ponovo koristi – koliko god puta poželi. Savršena je za decu","1499.00 RSD"
"7864158716087","MAGIČNA TRKAČKA STAZA - MEGA SET","https://www.poklonizadecu.com/products/magicna-trkacka-staza-mega-set","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/staza.jpg?v=1726813582","SPREMITE SE ZA LUDU ZABAVU! Sanji je obično bilo jako dosadno kada bi je brat Vujadin ""terao"" da se igraju njegovim igračkama. Kad bi ona predložila da se igraju nečega što bi i njoj bilo zabavno on bi odmah rekao da neće. Međutim, sve se promenilo kada je Vujadin iz kutije izvukao Magičnu trkačku s","2499.00 RSD"
"7884425461943","Magična trkačka staza sa autićima","https://www.poklonizadecu.com/products/magicna-trkacka-staza-sa-auticima","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s2_0524d795-cdf5-4e95-abfc-4f458bbd38d5.png?v=1729630218","Idealna za razvoj motoričkih sposobnosti i kreativnog razmišljanja, ova staza je savršen poklon za buduće male vozače! Pripremite se za nezaboravnu trkačku akciju sa našom Magičnom trkačkom stazom! Dovedite kućnu zabavu na novi nivo uz ovu inovativnu igračku koja garantuje sate kreativne igre za cel","2499.00 RSD"
"7734498656439","Magični dvorac za decu","https://www.poklonizadecu.com/products/magicni-dvorac-za-decu","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/IMG-a69b4e8090157359a4a4446ab972d0cf-V.jpg?v=1717319825","Obradujte svoje najmilije ovim predivnim dvorcem!? Veoma je lagan za nosenje,pa te moze pratiti i kad krenes na put,a na moru moze posluziti kao tvoj licni sator koji ce te stiti od sunca.Lako se sklapa,pakuje,odlaze uz minimalno zauzimanje prostora. Stvorite slatko kraljevstvo u bilo kom uglu kuće","1999.00 RSD"
"7887203565751","Magični spajdermen auto koji se vozi i po zidu","https://www.poklonizadecu.com/products/magicni-spajdermen-auto-koji-se-vozi-i-po-zidu","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s3_0f63704b-76ff-42b3-a2fd-e57e9802eb71.png?v=1730289532","Spajdermen auto koji prkosi zakonima gravitacije i donosi neverovatnu zabavu Vašim mališanima! Doživite neviđenu avanturu u svetu igračaka - predstavljamo naš spajdermen auto, koji osvaja ne samo puteve, već i zidove Vašeg doma! Inovativan dizajn i tehnologija omogućava ovom autiću da izvodi trikove","2499.00 RSD"
"7884409209015","Magično Duks - Ćebe","https://www.poklonizadecu.com/products/magicno-duks-cebe-besplatna-dostava","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/A1_d07dc4f3-8098-49b9-97f4-a70b1aa88b7d.png?v=1729629316","🥰 PRONAĐITE ZADOVOLJSTVO U HLADNIM DANIMA! 🌡Izuzetno toplo i ugodno Termo duks ugodan za nošenje, izuzetno je topao, pruža vam udobnost dok se opuštate kod kuće, radite na laptopu, ili za vanjske aktivnosti poput planinarenja, kampovanja, i slično. 💜Najbolji kvalitet Radi se o izuzetnim termo materi","2490.00 RSD"
"7887206678711","Magično svetleće ćebe - Poboljšava san","https://www.poklonizadecu.com/products/magicno-svetlece-cebe","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/2_c7440bc9-6ec3-4e69-aa0d-bf742c01d460.png?v=1734802167","Želite li da vaše dete ima umirujući osećaj sigurnosti dok spava? Predstavljamo vam čarobno ćebe koje svetli u mraku! Napravljeno od izuzetno mekanog i prijatnog materijala , ovo ćebe pruža toplinu i udobnost tokom cele noći. Deca ga obožavaju! Njegova jedinstvena tehnologija omogućava mu da upija s","1499.00 RSD"
"8405242773687","Magnetni set štapića -Za male graditelje 103 dela","https://www.poklonizadecu.com/products/magnetni-set-stapica-za-male-graditelje-103-dela","https://cdn.shopify.com/s/files/1/0622/6382/0471/products/5_1a4abdfd-88db-4ce5-9748-58f3bcb2a565.png?v=1701424390","Otkrij malog genija u svom detetu s magnetnim štapićima! Zamisli kako tvoje dete stvara neverovatne 3D figure, satove, životinje, pa čak i cele gradove, sve to koristeći samo svoju maštu i ovaj set magnetnih štapića. Ovo nije samo igračka, već pravi alat za razvoj dečje kreativnosti i inteligencije!","2790.00 RSD"
"7436969836727","Magnetni set štapića -Za male graditelje 64 dela","https://www.poklonizadecu.com/products/magnetni-set-stapica-i-kugli","https://cdn.shopify.com/s/files/1/0622/6382/0471/products/5_1a4abdfd-88db-4ce5-9748-58f3bcb2a565.png?v=1701424390","Otkrij malog genija u svom detetu s magnetnim štapićima! Zamisli kako tvoje dete stvara neverovatne 3D figure, satove, životinje, pa čak i cele gradove, sve to koristeći samo svoju maštu i ovaj set magnetnih štapića. Ovo nije samo igračka, već pravi alat za razvoj dečje kreativnosti i inteligencije!","1990.00 RSD"
"7885771243703","Magnetni set za pecanje + Poklon","https://www.poklonizadecu.com/products/set-za-pecanje-poklon","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Savrsenozapoklon_6.png?v=1729890781","IGRAČKA ZA RAZVIJANJE KOORDINACIJE I MOTORIČKIH SPOSOBNOSTI! SET ZA PECANJE SADRŽI: 30 šarenih ribica i morskih stvorenja. ✓ 3 mreže hvataljke. ✓ Jedan veliki bazen. (60cm x 24cm) ✓ Pumpa za bazen. ✓ PLUS POKLON TRI PECALJKE! TAKO DA NIKAD NE MOŽE DA DOSADI! SVAKO SE RADO SETI DANA KADA SE IGRAO PEC","2690.00 RSD"
"7436969869495","Meda skrivalica-Razvija motoriku","https://www.poklonizadecu.com/products/meda-skrivalica","https://cdn.shopify.com/s/files/1/0622/6382/0471/products/5_105f2b54-d26f-4728-85b4-75a4bc1a4794.png?v=1701424400","Meda skrivalica – najbolji prijatelj za vaše dete Zamisli osmeh na licu tvog deteta dok se igra s našim pametnim medom ! Ovaj interaktivni plišani drug ne samo da će zabaviti tvoje mališane, već će im pomoći i u razvoju. Izaziva smeh i radost kod vašeg deteta ❤️Plišani meda voli da podigne ćebence i","1899.00 RSD"
"7884431098039","Mekano ćebence - pidžama za bebe","https://www.poklonizadecu.com/products/vreca-za-spavanje-pidzama-za-bebe","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/vreca-za-spavanje-pidzama-za-bebe-rs-mangoshop-com-1.jpg?v=1729630713","Noć bez buđenja: ćebence za spavanje za miran san novorođenčeta Vaša beba se često budi noću? Stalno ležete i budite se umorni? Istraživanja su pokazala da bebe, zbog adaptacije na spoljašnji svet, tokom prvih meseci imaju neredovan san. Mi Vam nudimo rešenje! Posebno dizajnirana, naša vreća za spav","1790.00 RSD"
"7908372447415","Minecraft magnetne magične kocke!","https://www.poklonizadecu.com/products/magic-cube","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/minecraft-cubes-sve.webp?v=1763812321","MAGNETNE KOCKE ZA BESKRAJNU ZABAVU! Stvarajte, učite i igrajte se! ✓ Razvijajte maštu i motoriku kroz igru. ✓ Savršeno za decu i odrasle! ✓ KREATIVNA ZABAVA KOJA POVEZUJE Magnetne kocke koje inspirišu – Jednostavne za slaganje, beskrajne mogućnosti! – Siguran materijal i jak magnet – Edukativne i za","2490.00 RSD"
"7887204581559","Mini dron","https://www.poklonizadecu.com/products/mini-dron","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s1_59f49316-76f5-4c72-8172-955bbaadd0c8.png?v=1730289756","Idealan za decu i odrasle koji traže uzbudljivu igračku koja će testirati i unaprediti njihove veštine letenja! Pripremite se za uzbuđenje koje će Vas vinuti u visine! Naš mini dron nudi iskustvo letenja koju može kontrolisati čak i početnik, donoseći nebo u Vaš dnevni boravak. Naš mini dron koristi","2399.00 RSD"
"7884413698231","Mini projektor za decu sa šarenim motivima","https://www.poklonizadecu.com/products/mini-projektor-za-decu-sa-sarenim-motivima","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/s10_235fa2ea-41c5-41ed-aa5b-b2b85d7c9097.png?v=1729629549","✨ Magične priče pred spavanje ✨ Pomoću ovog čarobnog uređaja, Vaši mališani će moći ne samo da slušaju već i da vide avanture o kojima im pričate. Živopisne slike životinja koje se projektuju na zid ili plafon pretvaraju obično čitanje u nezaboravnu vizuelnu poslasticu, čineći večernje rutine uzbudl","1299.00 RSD"
"7864158552247","MINI STONI FUDBAL","https://www.poklonizadecu.com/products/mini-stoni-fudbal-za-decu","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/71vdeYCoqjL._AC_SL1500.jpg?v=1726813562","NEKA NAJBOLJI POBEDI! Vuk je oduvek bio najveći ljubitelj fudbala u svojoj porodici. Kada je dobio igračku Stoni Fudbal, oči su mu zasijale kao reflektori na stadionu. Mama i tata su se osmehnuli, znajući da će ovo biti nova porodična avantura. ""Neka najbolji pobedi!"" uzviknuo je, postavljajući igra","2999.00 RSD"
"7903958565047","Montesory set drvenih šablona za crtanje 50 delova","https://www.poklonizadecu.com/products/montesory-kocke-48-delova","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/mF3gS7d2597fe964f49a89c7c32fff2111d88F.png?v=1733080787","50 KOMADA DRVENIH DIY ŠABLONA ZA CRTANJE Razvijajte maštu vaše dece! ✓ Kreativnost i zabava u svakom potezu. ✓ Idealan poklon za male umetnike. ✓ ŠTA DOBIJATE U OVO M NEVEROVATNOM SETU? 50 jedinstvena drvena šablona – životinje, biljke i još mnogo toga! Čak 12 Flomastera , 12 Pastelnih bojica , olov","1540.00 RSD"
"7885771833527","Muzička Kraba - Podstiče puzanje","https://www.poklonizadecu.com/products/2u1-muzicka-kraba-igracka-za-decu","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/A7_200x200_323ea864-83af-407a-8646-8f7a1538224c.png?v=1730334106","SA OVOM IGRAČKOM IGRA ĆE TRAJATI SATIMA! - Garantovano izmamljuje osmeh. - - Ne može da dosadi. - - Savršena igračka za poklon! - KRABA - EDUKATIVNA IGRAČKA: Razvoj senzornih veština. ✓ Podstiče puzanje. ✓ Izbegava prepreke. ✓ Emituje umirujuće melodije. ✓ Zabava je zagarantovana! ✓ Savršen poklon z","1890.00 RSD"
"8290431991991","Novogodišnji Paketić SPIDERMAN za Dečake","https://www.poklonizadecu.com/products/novogodisnji-paketic-spiderman-za-decake","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_12_d2b25579-c6b3-4438-b87c-84a212745ec1.png?v=1763467319","🕷️ Novogodišnji Paketić Spajdermen za Dečake – Savršen Poklon za Male Superheroje Predstavljamo vam jedinstveni Novogodišnji paketić Spajdermen za dečake , idealan izbor za sve mališane koji obožavaju superheroje, akciju i avanturu. Ovaj specijalni paketić sadrži popularne Spajdermen igračke , kreat","4500.00 RSD"
"8290431729847","Novogodišnji Paketić STITCH za Devojčice","https://www.poklonizadecu.com/products/novogodisnji-paketic-stitch-za-devojcice","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_11_d7c2b999-f604-45bd-a59c-a0fc90128524.png?v=1763466125","💙 Novogodišnji Paketić Stitch za Devojčice – Savršen Poklon za Male Ljubiteljke Stiča Predstavljamo vam čarobni Novogodišnji paketić Stitch za devojčice , idealan za sve male obožavateljke popularnog Disney junaka Stiča. Ovaj tematski paketić sadrži najlepše Stitch igračke , kreativne dodatke i praz","3850.00 RSD"
"8289528676535","Novogodišnji Paketić UNIVERZALNI 3+ Godine","https://www.poklonizadecu.com/products/novogodisnji-paketic-univerzalni-3","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_3_a7cc48b8-6ae6-449f-ba92-306ffee44ca8.png?v=1763374493","🎁 Novogodišnji Paketić Univerzalni 3+ – Savršen Praznični Poklon za Svako Dete Ulepšajte praznike najmlađima uz naš Novogodišnji Paketić Univerzalni za decu od 3+ godine ! Ovaj pažljivo osmišljen paketić donosi kombinaciju zabave, iznenađenja i praznične čarolije, idealan za mališane koji vole igru,","4680.00 RSD"
"8290277523639","Novogodišnji Paketić za Bebe UNIVERZALNI","https://www.poklonizadecu.com/products/novogodisnji-paketic-za-bebe-univerzalni","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_9.png?v=1763460478","🍼 Novogodišnji Paketić za Bebe – Univerzalni Praznični Paketić za Najmlađe Predstavljamo vam Novogodišnji Paketić za bebe – Univerzalni Paketić pažljivo kreiran za najmlađe mališane koji tek otkrivaju svet. Ovaj praznični set sadrži nežne, bezbedne i kvalitetne igračke za bebe , idealne za uzrast od","5280.00 RSD"
"8290130198711","Novogodišnji Paketić za DEČAKE 3+ Godine","https://www.poklonizadecu.com/products/novogodisnji-paketic-decaci-3-godine","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_4.png?v=1763377212","🎁 Novogodišnji Paketić za Dečake 3+ – Najbolje Igračke za Dečake, Savršen Novogodišnji Poklon Predstavljamo Vam Novogodišnji Paketić za dečake 3+ , pažljivo kreiran praznični set pun naših najprodavanijih igračaka za dečake , idealan kao novogodišnji poklon za mališane uzrasta 3 godine i više. Ovaj ","5760.00 RSD"
"8290132918455","Novogodišnji Paketić za DEČAKE 7+ Godina","https://www.poklonizadecu.com/products/novogodisnji-paketic-za-decake-7-godina","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_5.png?v=1763378080","🎁 Novogodišnji Paketić za Dečake 7+ – Najbolji Poklon sa Igračkama za Dečake Starijeg Uzrasta Predstavljamo vam Novogodišnji Paketić za dečake 7+ , posebno kreiran za radoznale, kreativne i aktivne dečake koji vole izazove, akciju i modernije igračke. Ovaj paketić sadrži pažljivo izabrane igračke za","5400.00 RSD"
"8290194751671","Novogodišnji Paketić za DEVOJČICE 3+ Godine","https://www.poklonizadecu.com/products/novogodisnji-paketic-za-devojcice-3-godine","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_6.png?v=1763393080","🎀 Novogodišnji Paketić za Devojčice 3+ – Najlepše Igračke za Devojčice, Savršen Praznični Poklon Predstavljamo vam Novogodišnji Paketić za devojčice 3+ , pažljivo kreiran praznični set koji sadrži najtraženije igračke za devojčice idealne za uzrast od tri godine i više. Ovaj paketić je pun nežnih, k","5700.00 RSD"
"8290276573367","Novogodišnji Paketić za DEVOJČICE 7+ Godina","https://www.poklonizadecu.com/products/novogodisnji-paketic-za-devojcice-7-godina","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_10.png?v=1763464677","🎀 Novogodišnji Paketić za Devojčice 7+ – Najlepše Igračke za Devojčice Starijeg Uzrasta Predstavljamo vam Novogodišnji Paketić za devojčice 7+ , posebno kreiran za kreativne, radoznale i maštovite devojčice starijeg uzrasta. U paketiću se nalaze kvalitetne, bezbedne i atraktivne dečije igračke za de","5880.00 RSD"
"8291196600503","Ogradica za Bebe sa Lopticama 2 u 1","https://www.poklonizadecu.com/products/ogradica-za-bebe-sa-lopticama-2-u-1","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_52.png?v=1763636133","💙👶 Ogradica sa Košem + 15 Loptica Obezbedite svom detetu bezbedan, čist i zabavan prostor za igru uz našu bebi ogradicu za igru 2-u-1 ! Ova kvalitetna i prostrana ogradica za bebe i malu decu može da se koristi u dva oblika – pravougaonom i višestranom (šestougaon ili osmougaon), što je čini idealno","5500.00 RSD"
"8310556459191","Ogromna luksuzna vila za lutke sa 257 delova","https://www.poklonizadecu.com/products/ogromna-luksuzna-vila-za-lutke-sa-257-delova","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Sd9823d1b2f3f4612a9f64b0a7b00ef19k.webp?v=1765703848","😣 Kada mašta nema dovoljno prostora, igra brzo izgubi čar Deca žele da stvaraju priče, uređenju prostora pristupaju kao malim projektima, ali većina igračaka im to ne omogućava. Igra postaje kratkog daha, a roditelji tragaju za nečim što će ih istinski zaokupiti i podstaći kreativnost na duže vreme.","3990.00 RSD"
"7436969902263","Pametne Led lampice za jelku 10m","https://www.poklonizadecu.com/products/pametne-led-bluetooth-sijalice-za-jelku-10m","https://cdn.shopify.com/s/files/1/0622/6382/0471/products/Podrzavaiphoneiandroid.png?v=1701424412","Pretvorite svoj dom u bajkovitu zimsku idilu! Zamislite kako se Vaša porodica okuplja oko jelke, obasjana toplom svetlošću naših pametnih RGB lampica . Stvorite nezaboravne uspomene tokom božićnih i novogodišnjih praznika, a zatim uživajte u njihovoj lepoti tokom cele godine. Od romantičnih večeri d","1790.00 RSD"
"8309786869943","Pametni 4K Dron sa Kamerom i Daljinskim","https://www.poklonizadecu.com/products/pametni-4k-dron-sa-kamerom-i-daljinskim","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/1_c48796f6-7d5f-48ad-886a-22625df75503.png?v=1765626463","Tražiš idealan poklon za dete, tatu, dečka ili avanturistu u sebi? 🚀 Upoznaj E88 pametni dron – spoj zabave, tehnologije i nezaboravnih trenutaka! 💡 BENEFITI DRONA E88: HD kamera za savršene snimke iz vazduha Sklopivi dizajn – lako se nosi svuda Upravljač sa ekranom – vidiš sve uživo Stabilan let uz","2690.00 RSD"
"8290516926647","Patrolne Šape Trkačka Staza sa Autićem","https://www.poklonizadecu.com/products/patrolne-sape-trkacka-staza-sa-auticem","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/Nenaslovljenidizajn_26.png?v=1763485481","🚗✨ Fleksibilna Svetleća Staza od 238 Delova Upoznajte zabavu koja osvaja svako dete – Patrolne Šape Trkačka Staza, svetleća fleksibilna staza sa čak 238 delova , savršena za mališane koji vole autiće, akciju i avanturu! Ova fenomenalna svetleća staza za autiće savija se, uvija, savršeno menja oblik ","2199.00 RSD"
"7864156815543","PAW PATROL","https://www.poklonizadecu.com/products/paw-patrol-toranj-sa-rotirajucim-svetlom-i-muzikom","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/tt_d68b5b42-8577-4884-b00d-076b3e747c8f.jpg?v=1726813432","DECA ĆE UŽIVATI SA SVOJOM PAW PATROL EKIPOM! Nikola je jedva dočekao jutro da otvori dva nova seta igračaka koje je dobio za rođendan. Prvi je bio impresivni Paw Patrol toranj, visok i pun iznenađenja sa liftom koji je figurice nosio na sam vrh, odakle su se spuštali niz tobogan. Zvuci sirene i vese","2595.00 RSD"
"7884424708279","Paw patrol - patrolne šape setovi","https://www.poklonizadecu.com/products/paw-patrol-toranj-i-autici","https://cdn.shopify.com/s/files/1/0622/6382/0471/files/1_60ea1f3b-a97a-4d33-9a26-6ed4b8f22952.png?v=1764156162","🐾 Izaberite svoj Paw Patrol set 1️⃣ PAW PATROL TORANJ – komandni centar za misije spasavanja Idealno za decu koja vole da vode akciju, komanduju misijama i organizuju tim. Veliki toranj – komandno središte za sve junake Lift koji vodi junake na vrh tornja Rotirajuća svetla i muzika za još jači doživ","2599.00 RSD"
